Set,Species,Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
EX Deoxys,Natu,Natu #66,$2.27,$56.00,$67.00,https://storage.googleapis.com/images.pricecharting.com/1545d7a0588e5f38a721b11287bb5d331877eb770798461679904baa34a09bf1/60.jpg
EX Deoxys,Solrock,Solrock [Reverse Holo] #47,$15.78,$89.25,$573.91,https://storage.googleapis.com/images.pricecharting.com/4ac1d5ca34c651f8bc9b57c97a6dde843a3dea70377d6516e0804c6db95e0ed9/60.jpg
EX Deoxys,Solrock,Solrock #47,$1.75,$53.00,$63.33,https://storage.googleapis.com/images.pricecharting.com/183c0142b63e6cb1c579c6444b52598d1a8eb57d596cd4da1ba008c5bec536cd/60.jpg
EX Deoxys,Lunatone,Lunatone [Reverse Holo] #36,$15.67,$36.07,$418.56,https://storage.googleapis.com/images.pricecharting.com/cae60f09c390736b3af3c9ebe050563bda0c9bb3aae8774b1cf47982a78b7c50/60.jpg
EX Deoxys,Lunatone,Lunatone #36,$3.35,$58.99,$71.00,https://storage.googleapis.com/images.pricecharting.com/f52a9f35be469fd2dc1df280c29cfe10b1ba0ccd9cd3ceefedc0f935c2a8ed3a/60.jpg
EX Deoxys,Claydol,Claydol [Reverse Holo] #5,$15.64,$43.16,$258.47,https://storage.googleapis.com/images.pricecharting.com/xd5tzdlxcdkfe3ro/60.jpg
EX Deoxys,Claydol,Claydol #5,$13.49,$38.53,$400.00,https://storage.googleapis.com/images.pricecharting.com/6b34f65f38fcc76070533c08c046f176f8c689058ec68c2700a3a1e79445816d/60.jpg
EX Deoxys,Camerupt,Camerupt [Reverse Holo] #4,$15.50,$57.58,$596.19,https://storage.googleapis.com/images.pricecharting.com/1a9e022a5cdc5e28e50e4061c060a646591c2f47e5980a3d182d534b11c7f90c/60.jpg
EX Deoxys,Camerupt,Camerupt #4,$10.00,$36.91,$216.00,https://storage.googleapis.com/images.pricecharting.com/1b9a057fe3698d71ca630e0ba90afd7aacec2bb76a52e28679d2538d2dfb1e7d/60.jpg
EX Deoxys,Electrike,Electrike [Reverse Holo] #60,$14.99,$45.50,$400.08,https://storage.googleapis.com/images.pricecharting.com/4slvrjwxqablvgr6/60.jpg
EX Deoxys,Electrike,Electrike [Reverse Holo] #59,$10.72,$51.10,$99.50,https://storage.googleapis.com/images.pricecharting.com/95537a9059b7d3fc2b5a34e08b7cbefe1dcdf5e436393b57ce0d4e2ca9558b97/60.jpg
EX Deoxys,Electrike,Electrike #60,$0.80,$30.98,$145.34,https://storage.googleapis.com/images.pricecharting.com/62e1f2057a8a8d7baf9f85085ab27034e5840afe8d1c73ea9b4779128b98815e/60.jpg
EX Deoxys,Electrike,Electrike #59,$0.79,$33.90,$148.53,https://storage.googleapis.com/images.pricecharting.com/a950eee0c3f82b1cf40031fce228eae17a7249291593f0094984d9fa7f7ca339/60.jpg
EX Deoxys,Beautifly,Beautifly [Reverse Holo] #2,$14.85,$100.62,$200.00,https://storage.googleapis.com/images.pricecharting.com/c7388c01abbc8ad1435e37ce23cdc0531d6456e6b73ccf9bec970ef809725501/60.jpg
EX Deoxys,Beautifly,Beautifly #2,$8.90,$28.89,$220.59,https://storage.googleapis.com/images.pricecharting.com/dc76972f147a6695c68cf5e5e9864ba0fff90b9f6ad06b5bfa840a3581e62443/60.jpg
EX Deoxys,Shiftry,Shiftry [Reverse Holo] #25,$14.50,$96.50,$170.00,https://storage.googleapis.com/images.pricecharting.com/qsgfjah6hfy3osmu/60.jpg
EX Deoxys,Shiftry,Shiftry #25,$1.45,$14.86,$15.50,https://storage.googleapis.com/images.pricecharting.com/0c5ce470d717d3bdab98cb3895e94c9e310a8b4410bc3fa3ea89abd14ed47d62/60.jpg
EX Deoxys,Duskull,Duskull [Reverse Holo] #58,$14.24,$33.00,$177.50,https://storage.googleapis.com/images.pricecharting.com/ec091e662e3230f977d0d7ac56dc074be60e008b0b3e88cf5bf3fb42a5eebd6c/60.jpg
EX Deoxys,Duskull,Duskull #58,$1.32,$34.00,$54.08,https://storage.googleapis.com/images.pricecharting.com/0eb9ba1f6c16a817d121c5d9790d42f1d2eee1f8f7c8ab40543ea6385f9065e0/60.jpg
EX Deoxys,Slakoth,Slakoth [Reverse Holo] #73,$13.99,$85.00,$338.02,https://storage.googleapis.com/images.pricecharting.com/2t4sjx7awlup4qza/60.jpg
EX Deoxys,Goldeen,Goldeen [Reverse Holo] #61,$13.99,$34.95,$179.99,https://storage.googleapis.com/images.pricecharting.com/b3nniq3nar3wsdgb/60.jpg
EX Deoxys,Slakoth,Slakoth #73,$1.72,$56.81,$68.57,https://storage.googleapis.com/images.pricecharting.com/fead5ba2daa3cbaa43cbe8d0ebc8828c2a3556382eabb3cd3ecc941936a253bf/60.jpg
EX Deoxys,Goldeen,Goldeen #61,$0.84,$22.00,$38.55,https://storage.googleapis.com/images.pricecharting.com/4cb20579da6ac19591b5366044f2fe7fd91ea4f703625160e9257991eb3e43bb/60.jpg
EX Deoxys,Whiscash,Whiscash [Reverse Holo] #28,$13.90,$58.00,$282.80,https://storage.googleapis.com/images.pricecharting.com/00c5b3056f8888a97965ec0e2949b7442366227be5c2c63216c6ebf6aaba5f73/60.jpg
EX Deoxys,Whiscash,Whiscash #28,$1.66,$24.84,$28.76,https://storage.googleapis.com/images.pricecharting.com/bc7c9dd3d9b48983bfaf88e2fc9924f8b506f69eb92734d4d77bb0d7e05a780f/60.jpg
EX Deoxys,Vigoroth,Vigoroth [Reverse Holo] #50,$13.84,$64.99,$275.00,https://storage.googleapis.com/images.pricecharting.com/67a58b7af04852a6dcb0bd71d6b53166fb9097c7402bcaeee2952900f56c14b3/60.jpg
EX Deoxys,Vigoroth,Vigoroth #50,$1.99,$66.00,$79.00,https://storage.googleapis.com/images.pricecharting.com/ca777146a9b3310c7d1640b4d03f45c0cc24d222d10aea58d3c4faffeaafe01e/60.jpg
EX Deoxys,Golbat,Golbat [Reverse Holo] #31,$13.78,$40.67,$210.81,https://storage.googleapis.com/images.pricecharting.com/738d0c7f3fbf2cb0f8293fecc7e3027db29d532b09481b7262f57ba9814f6bba/60.jpg
EX Deoxys,Golbat,Golbat #31,$2.19,$28.39,$60.22,https://storage.googleapis.com/images.pricecharting.com/bc0fe5dafc1aa16871619ff27bf4271c4e6dc26f2c71349e323be445fdf071be/60.jpg
EX Deoxys,Zubat,Zubat [Reverse Holo] #83,$13.52,$53.44,$349.99,https://storage.googleapis.com/images.pricecharting.com/e2a3536580c8c67375927b300440e805170f5d8d142db24709d1c4ce76a6819f/60.jpg
EX Deoxys,Zubat,Zubat #83,$1.19,$12.50,$223.67,https://storage.googleapis.com/images.pricecharting.com/f0c6b110032f7d0ea5b5527d6cc76ae2fa7d5e9f70290841a3fcacae000637d2/60.jpg
EX Deoxys,Makuhita,Makuhita [Reverse Holo] #65,$13.49,$41.00,$142.19,https://storage.googleapis.com/images.pricecharting.com/11562b3f26e9628b8b96aaf41277e1d2a26b265a5480865c7d44c3e8dc1f41be/60.jpg
EX Deoxys,Makuhita,Makuhita #65,$0.49,$124.00,$149.00,https://storage.googleapis.com/images.pricecharting.com/61411b63d89898e4ae4df097b64e5671b5411f8a1c26e52fa53408257eae927f/60.jpg
EX Deoxys,Beldum,Beldum [Reverse Holo] #55,$13.35,$35.00,$283.41,https://storage.googleapis.com/images.pricecharting.com/c9445ed8526fdf879c88e98e06d935660f8ab93bd8c658439b7259d1df9cc541/60.jpg
EX Deoxys,Beldum,Beldum #55,$1.61,$23.42,$71.18,https://storage.googleapis.com/images.pricecharting.com/a48c0b646c665d2ac069294db1f8c4d2bfb900fa1823fff32adccc4be9ec065c/60.jpg
EX Deoxys,Lombre,Lombre [Reverse Holo] #33,$12.43,$59.00,$71.00,https://storage.googleapis.com/images.pricecharting.com/aa4212f413016eec92ed084c8aaaa39a573a182ca5bd75e0cbb1fda36d4cb814/60.jpg
EX Deoxys,Lombre,Lombre [Reverse Holo] #34,$12.38,$56.25,$84.01,https://storage.googleapis.com/images.pricecharting.com/q22kxtj5lowd7p4q/60.jpg
EX Deoxys,Lombre,Lombre #33,$1.99,$35.40,$40.00,https://storage.googleapis.com/images.pricecharting.com/6984c5fd685d6dfea73291da5d5c4d632b2380e2ad0a2c87cec037f1aabbfac0/60.jpg
EX Deoxys,Lombre,Lombre #34,$0.99,$18.34,$61.43,https://storage.googleapis.com/images.pricecharting.com/18913db1bd4370db7febb6088578c9d43d5e76cef9fa04f6a7d2cf1614d62baf/60.jpg
EX Deoxys,Seaking,Seaking [Reverse Holo] #24,$12.00,$69.79,$281.96,https://storage.googleapis.com/images.pricecharting.com/144fbefc84ffa22c5450b143af031d1f3d11a1085d8f6cd5eee4fb9364681b4e/60.jpg
EX Deoxys,Seaking,Seaking #24,$1.99,$23.00,$39.63,https://storage.googleapis.com/images.pricecharting.com/cfcaedf2f298ea326ad52285540a40c4e0ab408d86fdc4bf90c5962f93e4ae04/60.jpg
EX Deoxys,Bagon,Bagon [Reverse Holo] #52,$11.99,$44.22,$108.50,https://storage.googleapis.com/images.pricecharting.com/0e66efb82d5fc53d2395a0921e2ec35bd8b3f474e9b6c8064c8ac2680e6e6246/60.jpg
EX Deoxys,Bagon,Bagon #52,$2.21,$24.99,$90.00,https://storage.googleapis.com/images.pricecharting.com/626fa2c827d6fef99de2fb1458d3ba9ad58df2dfa02c41d525b144b508a084b4/60.jpg
EX Deoxys,Lotad,Lotad [Reverse Holo] #35,$11.82,$38.92,$449.99,https://storage.googleapis.com/images.pricecharting.com/12a548029334223bd9ab02b2ac630d14c8c3df535ab4bcb1e92460f15fb800a8/60.jpg
EX Deoxys,Lotad,Lotad [Reverse Holo] #63,$10.50,$41.00,$324.82,https://storage.googleapis.com/images.pricecharting.com/usyy4zwzapszctvl/60.jpg
EX Deoxys,Lotad,Lotad #35,$5.00,$19.99,$49.99,https://storage.googleapis.com/images.pricecharting.com/5a3a829b9dd1e86ed4393520851e35e0b36d723a2d0f01e1b1ca57d6e3c2c452/60.jpg
EX Deoxys,Lotad,Lotad #63,$1.60,$30.50,$74.99,https://storage.googleapis.com/images.pricecharting.com/0bd3e42891f0c9daa4242aeda7a8f825da86f3db056b92608d26605763a37907/60.jpg
EX Deoxys,Koffing,Koffing [Reverse Holo] #62,$11.79,$55.92,$221.78,https://storage.googleapis.com/images.pricecharting.com/9c08bd7fc8b8c768ecf3971e4650bbda45761746d613ecd32a51aa2ac1a1e5fd/60.jpg
EX Deoxys,Koffing,Koffing #62,$1.49,$30.06,$39.97,https://storage.googleapis.com/images.pricecharting.com/8da5de2c5a2a0bbffc00a2ef83b8bec9aec160e2b67f52eecb08fdb709aea284/60.jpg
EX Deoxys,Nosepass,Nosepass [Reverse Holo] #42,$11.24,$41.00,$300.00,https://storage.googleapis.com/images.pricecharting.com/9adda20598f57addf4da59d9187202f908a8517c792425f3af248a6305fccb3f/60.jpg
EX Deoxys,Nosepass,Nosepass #42,$2.14,$27.55,$83.86,https://storage.googleapis.com/images.pricecharting.com/a0efb1e7be02c7cf7a66eb7136ed653de65551b0ed66b177e82b0cf5df3b504b/60.jpg
EX Deoxys,Wurmple,Wurmple [Reverse Holo] #82,$11.00,$34.23,$138.50,https://storage.googleapis.com/images.pricecharting.com/2525e81a273d2f93ce8b18d887d623edca15ae8ecfb28a6ed9b65996154a9be0/60.jpg
EX Deoxys,Wurmple,Wurmple #82,$1.81,$15.00,$200.55,https://storage.googleapis.com/images.pricecharting.com/db43f8480ff6dfe7c1f6226d612680db0d48ba15e0742b62cefa90679ec92860/60.jpg
EX Deoxys,Surskit,Surskit [Reverse Holo] #78,$10.95,$55.00,$73.41,https://storage.googleapis.com/images.pricecharting.com/d84a9e9f2677b92d4934d63e78586a978d66a3859b1b36be30d36dd4afedba23/60.jpg
EX Deoxys,Surskit,Surskit #78,$0.65,$11.00,$173.59,https://storage.googleapis.com/images.pricecharting.com/5d9e0882d02e815173762761ba6b06aa2d7dae3ebba9017520936c9edfee22a0/60.jpg
EX Deoxys,Barboach,Barboach [Reverse Holo] #54,$10.68,$55.00,$286.63,https://storage.googleapis.com/images.pricecharting.com/909b7c0282ebc15f972fcdce990c0afe1f98c4ce7a3ca14a07e2a9a00e20683a/60.jpg
EX Deoxys,Barboach,Barboach #54,$3.25,$30.34,$231.57,https://storage.googleapis.com/images.pricecharting.com/3f9bc106ff78b591bef28c2805ae0db61f4c80c8bb75e969ae30faf02a8835fb/60.jpg
EX Deoxys,Nuzleaf,Nuzleaf [Reverse Holo] #43,$10.57,$29.99,$78.90,https://storage.googleapis.com/images.pricecharting.com/xd57jepuj7tjufp2/60.jpg
EX Deoxys,Nuzleaf,Nuzleaf #43,$1.49,$17.41,$36.10,https://storage.googleapis.com/images.pricecharting.com/a83d4b9fd66dfc8c16cdab519f422d6402a11ddc56640dea9a16532d6e2647c0/60.jpg
EX Deoxys,Nincada,Nincada [Reverse Holo] #67,$10.09,$50.00,$288.87,https://storage.googleapis.com/images.pricecharting.com/33zpwem4gsv2wn6z/60.jpg
EX Deoxys,Nincada,Nincada #67,$1.19,$28.00,$40.36,https://storage.googleapis.com/images.pricecharting.com/b0c7bb1b8bbdc287dce2b15976482c2fd3c6a0df61967476aca0bc3a39ba4560/60.jpg
EX Deoxys,Grumpig,Grumpig [Reverse Holo] #32,$10.02,$28.01,$288.49,https://storage.googleapis.com/images.pricecharting.com/b544182f8489fd65ffa3c8df0ff593c1bb5b88e37ffca6fdec0d79a332eeb5a8/60.jpg
EX Deoxys,Grumpig,Grumpig #32,$1.39,$16.00,$22.50,https://storage.googleapis.com/images.pricecharting.com/5c5e624f6f05106cd5ac7f3d7c6cd4a9fd9e7d3caaa713229f6577294e4b4d86/60.jpg
EX Deoxys,Numel,Numel [Reverse Holo] #68,$10.00,$40.94,$341.00,https://storage.googleapis.com/images.pricecharting.com/2a1a3899e035858d9514d6833b23300e512a003e267bc38a261e292580099923/60.jpg
EX Deoxys,Numel,Numel #68,$1.29,$27.00,$32.00,https://storage.googleapis.com/images.pricecharting.com/ff0957acb695ec650a355eb8adece0cf7a1c8db0e855d1b8aa12d74f27a2843a/60.jpg
EX Deoxys,Spoink,Spoink [Reverse Holo] #76,$9.99,$24.00,$155.01,https://storage.googleapis.com/images.pricecharting.com/c94809401cb9c9715c4654cf26dbab89a25458401229fbcccea5c9f0c08e478b/60.jpg
EX Deoxys,Corphish,Corphish [Reverse Holo] #57,$9.99,$82.13,$235.55,https://storage.googleapis.com/images.pricecharting.com/894660a57c0e1c04f08368a0de2747e136b12bbc8c00c9899a9d1987734ee13f/60.jpg
EX Deoxys,Spoink,Spoink #76,$1.99,$22.00,$126.33,https://storage.googleapis.com/images.pricecharting.com/9b0b86303c71247a1017c294f454d1c3833837863e8a6d1a63a93fb848847a53/60.jpg
EX Deoxys,Corphish,Corphish #57,$1.29,$21.00,$25.00,https://storage.googleapis.com/images.pricecharting.com/377edfbbd84d787029e9d6e78636a52d2d494770372971ef04fb7d01a6f56fb5/60.jpg
EX Deoxys,Taillow,Taillow [Reverse Holo] #80,$9.50,$47.39,$184.00,https://storage.googleapis.com/images.pricecharting.com/nskqamyhzy4pjwkq/60.jpg
EX Deoxys,Taillow,Taillow #80,$0.99,$42.00,$167.37,https://storage.googleapis.com/images.pricecharting.com/f189a929b598a2d6fcef33344f1636fbcc496600d4fb5205af88c69dc376d2a7/60.jpg
EX Deoxys,Swellow,Swellow [Reverse Holo] #49,$8.94,$23.89,$332.75,https://storage.googleapis.com/images.pricecharting.com/2bcf26f4fc61f63f7779d894d84a91976c5e619223824a5b83626bf0d6ec3b18/60.jpg
EX Deoxys,Swellow,Swellow #49,$0.87,$8.50,$72.93,https://storage.googleapis.com/images.pricecharting.com/163fd5df02b1e266a8e75ab854b41293942e72d35d43e3567578983118d60288/60.jpg
EX Deoxys,Shelgon,Shelgon [Reverse Holo] #45,$8.13,$56.13,$77.00,https://storage.googleapis.com/images.pricecharting.com/a834f83a77b9734f94100a5054bdfadf6f1b5fecb3fce97d74d7818c4c7353a7/60.jpg
EX Deoxys,Shelgon,Shelgon #45,$1.81,$13.50,$89.72,https://storage.googleapis.com/images.pricecharting.com/f94e9b169ff99bc5cace2dbb7105e537d85374cb039a944ba7b10adda342797b/60.jpg
EX Deoxys,Seedot,Seedot [Reverse Holo] #71,$7.06,$47.50,$154.65,https://storage.googleapis.com/images.pricecharting.com/46a9ed3678fbbbe8a48e341663bced0ddc7b41dfbc586425061ce5bd824c371d/60.jpg
EX Deoxys,Seedot,Seedot #71,$1.15,$19.00,$63.39,https://storage.googleapis.com/images.pricecharting.com/c792655b9dfab51546afbfc64dc025f75151d8e26a386a2c87a47bcf572ce6be/60.jpg
EX Deoxys,Masquerain,Masquerain [Reverse Holo] #39,$7.01,$25.54,$775.00,https://storage.googleapis.com/images.pricecharting.com/83c2686662e52aa7d0e1a34914a8af060a81b707bf22f47c10f92c91f708385a/60.jpg
EX Deoxys,Masquerain,Masquerain #39,$2.43,$49.99,$55.63,https://storage.googleapis.com/images.pricecharting.com/9383e9381f3a936e06837dfdbf5fcb3ecb77a4f1402cc3120272ccaf4817d10c/60.jpg
EX Deoxys,Baltoy,Baltoy [Reverse Holo] #53,$6.90,$39.33,$235.00,https://storage.googleapis.com/images.pricecharting.com/oqaqx3kmdhgujkgc/60.jpg
EX Deoxys,Baltoy,Baltoy #53,$1.49,$14.63,$44.22,https://storage.googleapis.com/images.pricecharting.com/f27e0f9f57523b7b64b234c3ac90ff1fa3a4aeec2234d0ac37c7f9a144c4e922/60.jpg
EX Deoxys,Silcoon,Silcoon [Reverse Holo] #46,$6.50,$30.76,$194.99,https://storage.googleapis.com/images.pricecharting.com/eo2rqhrjx77i7ul2/60.jpg
EX Deoxys,Silcoon,Silcoon #46,$3.65,$13.95,$71.43,https://storage.googleapis.com/images.pricecharting.com/8fbd98d73350065d657d9424c563fcebeab4d226c05e538dc1b54faeb5df550c/60.jpg
EX Dragon Frontiers,Charizard,Charizard [Gold Star] #100,"$1,799.50","$14,384.38","$58,723.00",https://storage.googleapis.com/images.pricecharting.com/67ae70399e65038aeb665991d9e1fc289c5304aebc69eaf1c071ec5b1ec293bc/60.jpg
EX Dragon Frontiers,Mew,Mew [Gold Star] #101,"$1,454.22","$8,893.41","$10,672.00",https://storage.googleapis.com/images.pricecharting.com/1177e9f8d40b16f6d16f44d8994f7aee74f5e9b75d82d49f81b43788c24acb20/60.jpg
EX Dragon Frontiers,Mew,Mew [Gold Star World Champs] #101,$337.36,,"$1,507.80",https://storage.googleapis.com/images.pricecharting.com/a215d24f3106e92f94be0d625f124576ddedee4d1edd394a6d9428d30919b5fa/60.jpg
EX Dragon Frontiers,Rayquaza,Rayquaza EX #97,$215.93,$824.78,"$5,000.00",https://storage.googleapis.com/images.pricecharting.com/4e24d0eda285f07d02ade1fef7c13a4ca2bd9d61a0969e2a7d421d02605eedc7/60.jpg
EX Dragon Frontiers,Snorlax,Snorlax [Reverse Holo] #10,$129.32,$739.66,"$4,535.57",https://storage.googleapis.com/images.pricecharting.com/f47e7c68943d9779a27550e88a4edfd9c3fb0e31f69e9077dcfd520481395adb/60.jpg
EX Dragon Frontiers,Snorlax,Snorlax #10,$66.96,$251.72,"$2,750.00",https://storage.googleapis.com/images.pricecharting.com/36ca60c5581744cf9b61cef3169b95a467e8237d6fabebc286bbb024a85f0793/60.jpg
EX Dragon Frontiers,Salamence,Salamence EX #98,$118.52,$542.02,"$7,257.11",https://storage.googleapis.com/images.pricecharting.com/c4319039e3e61e0076f5a6735d46fc33092db6719539f21f13330999d9453e89/60.jpg
EX Dragon Frontiers,Gardevoir,Gardevoir EX #93,$117.78,$420.94,$967.47,https://storage.googleapis.com/images.pricecharting.com/05d9005e133579f032d264fe1555aec48e070075804ebf1372949c61751f2c4c/60.jpg
EX Dragon Frontiers,Ninetales,Ninetales #8,$112.50,$238.23,"$1,000.00",https://storage.googleapis.com/images.pricecharting.com/1365e551bb94f51e02bc9c164d72a2220aa94e0ee3ed58af5916d3800a0c4001/60.jpg
EX Dragon Frontiers,Ninetales,Ninetales [Reverse Holo] #8,$102.63,$483.19,"$1,375.24",https://storage.googleapis.com/images.pricecharting.com/d10c920c8225df74c95140a0ee8d23a8d42441d30f2f999a5f89a7bd4806770f/60.jpg
EX Dragon Frontiers,Dragonite,Dragonite EX #91,$100.00,$801.72,"$2,699.99",https://storage.googleapis.com/images.pricecharting.com/f7f9f0bf2b5c789933ee3e1646310930e78d23de9d9a670871b114a32a8e0862/60.jpg
EX Dragon Frontiers,Latias,Latias EX #95,$84.28,$481.44,"$1,306.06",https://storage.googleapis.com/images.pricecharting.com/a4c02eca6d4ec0007db2f95c0cd801181370c63f741d73afd52aad51ad5c69c0/60.jpg
EX Dragon Frontiers,Tyranitar,Tyranitar EX #99,$82.62,$424.44,"$1,513.54",https://storage.googleapis.com/images.pricecharting.com/c2d5620ad465272187dd5e4858b100a2a8f5f106544dd328321f5cb94a702557/60.jpg
EX Dragon Frontiers,Latios,Latios EX #96,$78.05,$663.56,"$5,299.99",https://storage.googleapis.com/images.pricecharting.com/2c6d77c26de690009a841567a478d04b1801ef84c39ae5f232afb15a866c0985/60.jpg
EX Dragon Frontiers,Milotic,Milotic [Reverse Holo] #5,$64.56,$200.08,"$1,423.11",https://storage.googleapis.com/images.pricecharting.com/5367e4eb3092ecb2ada291c360c003eee64c7e84d1075831ac86f2c9931128a7/60.jpg
EX Dragon Frontiers,Milotic,Milotic #5,$38.25,$147.54,$705.40,https://storage.googleapis.com/images.pricecharting.com/cfccc710966abae72bd874a654dd96e40d3d632b94410098929075b5d08c4dbe/60.jpg
EX Dragon Frontiers,Dragonair,Dragonair [Prerelease] #28,$62.89,$96.00,$298.56,https://storage.googleapis.com/images.pricecharting.com/okvnfg3isoy74sqh/60.jpg
EX Dragon Frontiers,Dragonair,Dragonair [Reverse Holo] #28,$36.95,$193.66,$295.00,https://storage.googleapis.com/images.pricecharting.com/b99bb67e2ad4b447890d630f4420e6a9f66282b5422124669a68cde6c0f6c3cd/60.jpg
EX Dragon Frontiers,Dragonair,Dragonair #28,$5.14,$40.00,$72.35,https://storage.googleapis.com/images.pricecharting.com/c7dfbd47781e6263a9b1b66dc84c2cd3226fd812c6dd80984f61b702a256738e/60.jpg
EX Dragon Frontiers,Flygon,Flygon EX #92,$58.64,$298.76,$883.62,https://storage.googleapis.com/images.pricecharting.com/dde6a3ea556a24017ccfb2e968b97258227c03b50fa96d6d7c72f2e90db9ebe2/60.jpg
EX Dragon Frontiers,Feraligatr,Feraligatr [Reverse Holo] #2,$52.06,$379.75,$412.67,https://storage.googleapis.com/images.pricecharting.com/cc78e08387885316e54729ada2f6315cee503e2948628dec24999cec195abcca/60.jpg
EX Dragon Frontiers,Feraligatr,Feraligatr #2,$27.29,$161.11,"$1,275.40",https://storage.googleapis.com/images.pricecharting.com/663ad62600c3d5185b69ec819c01709fd3532dbe62fbd78ffd08f258c6c44357/60.jpg
EX Dragon Frontiers,Altaria,Altaria EX #90,$49.68,$217.00,$641.88,https://storage.googleapis.com/images.pricecharting.com/4870e0c0b7617dd55bb443487b7bcaf43fd842cbed0042f00adccb3ea946ec80/60.jpg
EX Dragon Frontiers,Typhlosion,Typhlosion [Reverse Holo] #12,$48.12,$266.33,$525.00,https://storage.googleapis.com/images.pricecharting.com/52bea0c68c33a6fb29cdb59f9355db37e6458829ae2d6cf31641ca8b1e7e4f8a/60.jpg
EX Dragon Frontiers,Typhlosion,Typhlosion [Holo] #12,$35.46,$152.65,$644.93,https://storage.googleapis.com/images.pricecharting.com/282537b4682d835a34c254d2b6201211766af96f2360a8b8e8ea3a265d89e37c/60.jpg
EX Dragon Frontiers,Wooper,Wooper [Reverse Holo] #71,$46.66,$49.99,$687.11,https://storage.googleapis.com/images.pricecharting.com/686013845f095bcb20e44101fcfcc3b0ec0c83597894e8fbe293541acc05d39f/60.jpg
EX Dragon Frontiers,Wooper,Wooper #71,$6.04,$17.00,$149.01,https://storage.googleapis.com/images.pricecharting.com/1d75151b27d0b16f0133d9f3ae3a48af8236367829f63e5fb913c960ba8b8cd6/60.jpg
EX Dragon Frontiers,Kingdra,Kingdra EX #94,$45.75,$207.99,"$1,150.00",https://storage.googleapis.com/images.pricecharting.com/ded54376978ed859d2264edfc73fea5009f4d2390cc5b08140757b4cf8cdd055/60.jpg
EX Dragon Frontiers,Croconaw,Croconaw [Reverse Holo] #27,$37.98,$78.53,"$1,195.49",https://storage.googleapis.com/images.pricecharting.com/60fc5d52c294b2edc5e40e89f905c4a0fb23b8dfe03df0eca4d23c1677133323/60.jpg
EX Dragon Frontiers,Croconaw,Croconaw #27,$3.00,$36.67,$119.00,https://storage.googleapis.com/images.pricecharting.com/e960c1d9ec4b7fe6260c9ae09450f7c00c14b36497e42a3156478b81cc71bf82/60.jpg
EX Dragon Frontiers,Meganium,Meganium [Reverse Holo] #4,$35.16,$189.35,"$2,400.00",https://storage.googleapis.com/images.pricecharting.com/5ef977c4d9f1449be19b3f3896305f8adc24f0e07d10f20f3e1aec6e9de08a7d/60.jpg
EX Dragon Frontiers,Meganium,Meganium #4,$29.55,$90.62,"$1,800.43",https://storage.googleapis.com/images.pricecharting.com/40a6e47e615f36942d892d22c505edb696ba71fa87041bb721bda4997d9ca83b/60.jpg
EX Dragon Frontiers,Togepi,Togepi [Reverse Holo] #41,$34.95,$91.00,$142.22,https://storage.googleapis.com/images.pricecharting.com/6ac777b276e2055779be399f1fe48f26154f8f69c1ced38896e818ed2942d31c/60.jpg
EX Dragon Frontiers,Togepi,Togepi #41,$5.05,$52.00,$171.00,https://storage.googleapis.com/images.pricecharting.com/2b9ba83f586f69f322beb04c42c05999b8b48e10664f4583ded82dc46cfdf004/60.jpg
EX Dragon Frontiers,Ampharos,Ampharos [Reverse Holo] #1,$34.50,$150.00,$702.26,https://storage.googleapis.com/images.pricecharting.com/505682ba99ec7b5e22c68c6405ffdd68193b2548370fb009e0d32afb2d596262/60.jpg
EX Dragon Frontiers,Ampharos,Ampharos #1,$25.24,$98.00,$559.51,https://storage.googleapis.com/images.pricecharting.com/7044a504b5fd20304aba701ba086d761e2c9ee64d2fba2eaed520f57fb9f4aa6/60.jpg
EX Dragon Frontiers,Quagsire,Quagsire [Reverse Holo] #21,$34.35,$96.07,$224.99,https://storage.googleapis.com/images.pricecharting.com/bf6ccaaf97455ef3a262e776506429352b55565ba10da715983ded0cff16198b/60.jpg
EX Dragon Frontiers,Quagsire,Quagsire #21,$8.72,$43.00,$100.94,https://storage.googleapis.com/images.pricecharting.com/a1192ea6c1850138e026eeff5bfe256f383202d37190ea6990d5b0edd5517e27/60.jpg
EX Dragon Frontiers,Heracross,Heracross [Reverse Holo] #3,$32.97,$225.00,"$1,775.78",https://storage.googleapis.com/images.pricecharting.com/8af14b8fd2cc5ae6a066bd41ba713eb91aa3d0b9bba52f81fb483d4c6761f6b3/60.jpg
EX Dragon Frontiers,Heracross,Heracross #3,$19.13,$68.00,$279.40,https://storage.googleapis.com/images.pricecharting.com/e1af5cca076b839ddaa405d66ff4e26462959f3c0ba8e424c9e66ddccab8dfc7/60.jpg
EX Dragon Frontiers,Totodile,Totodile [Reverse Holo] #67,$30.50,$84.99,"$1,699.65",https://storage.googleapis.com/images.pricecharting.com/6cf336a66d13a8715c5af4fd79004c350963b56932f9ea61b9b0c274a8a70165/60.jpg
EX Dragon Frontiers,Totodile,Totodile #67,$1.99,$33.00,$73.07,https://storage.googleapis.com/images.pricecharting.com/8d5e2fe04df61d07b9cfb015473a2768cc9790d835cde5be904830da79c663ed/60.jpg
