Species,Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Pikachu & Zekrom,Pikachu & Zekrom GX [Jumbo] #SM248,$10.36 ,$70.00 ,$251.88 ,https://storage.googleapis.com/images.pricecharting.com/edbd5c3cc9c24f1db3ec64a8c36c08e4c389e52ccb89567d1f9b9193ed5d25e5/60.jpg
Venusaur,Venusaur #13,$132.50 ,$485.28 ,"$3,498.21 ",https://storage.googleapis.com/images.pricecharting.com/dad920a4dae0a1ac4b2399330e0a32faf9514f15fa789ce999f65da89eac5a16/60.jpg
Venusaur,Venusaur EX #XY123,$120.31 ,$778.50 ,"$3,663.50 ",https://storage.googleapis.com/images.pricecharting.com/34196496fbf1e0e1050bafeb3c4d3858ba0c4d9951a18e201c696ff340a26808/60.jpg
Venusaur,Venusaur EX [Jumbo] #XY123,$37.88 ,$365.00 ,$907.40 ,https://storage.googleapis.com/images.pricecharting.com/g3eex6rppjmzngvq/60.jpg
Venusaur,Venusaur VMAX #SWSH102,$20.97 ,$35.00 ,$111.05 ,https://storage.googleapis.com/images.pricecharting.com/fzwc5obo2qofaer4/60.jpg
Venusaur,Venusaur VMax [Jumbo] #SWSH102,$10.50 ,,,https://storage.googleapis.com/images.pricecharting.com/b42d6cfc488a15acaf7c1b4f73d1b5e1d87c5022c99e29a7386b0815eb6524fe/60.jpg
Venusaur,Venusaur EX #XY28,$4.30 ,$22.50 ,$102.35 ,https://storage.googleapis.com/images.pricecharting.com/c82f92fde05010cd8a5a4da73863adb86a365b95de0f31454127a86eea2db39a/60.jpg
Venusaur,Mega Venusaur EX [Jumbo] #13,$3.58 ,,,https://storage.googleapis.com/images.pricecharting.com/ehpphglieaopfxzp/60.jpg
Venusaur,Mega Venusaur EX #13,$1.99 ,,$49.99 ,https://storage.googleapis.com/images.pricecharting.com/r4ywgoigqikq5ni7/60.jpg
Victory Cup,Victory Cup [1st Place] #BW31,$131.29 ,$206.13 ,"$1,031.60 ",https://storage.googleapis.com/images.pricecharting.com/0cd705123e6090e5e6376af9d3500a0776d186843f2ccbc7b5a31132481e8a2e/60.jpg
Victory Cup,Victory Cup [2nd Place] #BW30,$86.30 ,$200.75 ,$899.50 ,https://storage.googleapis.com/images.pricecharting.com/9b7e68c32bff70751c8cbe7905b0b3a5006a33964f26669c0654c4bce1884d14/60.jpg
Victory Cup,Victory Cup [3rd Place] #BW29,$70.00 ,$117.00 ,$425.00 ,https://storage.googleapis.com/images.pricecharting.com/63f548cc4a0e03ef9dc1c658f6b3161f0421c207f9bc195a6e56e7539d722f4e/60.jpg
Salamence,Salamence [Winner] #19,$131.26 ,$105.04 ,$462.98 ,https://storage.googleapis.com/images.pricecharting.com/e8981c84ffca9ca69255fc2ef99aa93aeda3f3eeb599481645d1e26665f28ab0/60.jpg
Salamence,Salamence #XY59,$29.51 ,$165.00 ,$282.84 ,https://storage.googleapis.com/images.pricecharting.com/ba34d8d858633c12daa46820389313f1218160ea5a23b5fd1bcab783cbb9c012/60.jpg
Salamence,Salamence GX #SM139,$13.50 ,$40.00 ,$206.72 ,https://storage.googleapis.com/images.pricecharting.com/c2rturm767kcgvbr/60.jpg
Salamence,Salamence EX #XY170,$12.20 ,$58.00 ,$430.00 ,https://storage.googleapis.com/images.pricecharting.com/ba946c27c2edeb14d0d91cb652adcecbff5b68bb4b8632f19464f8bee03ed404/60.jpg
Salamence,Salamence #SM140,$6.91 ,$27.25 ,$203.50 ,https://storage.googleapis.com/images.pricecharting.com/18a3182e7ab2ee8543015880383ad67fb62ee90d36393e224b50b0bfae2aafdf/60.jpg
Groudon,Groudon EX [Holo] #2,$130.00 ,$317.50 ,$882.86 ,https://storage.googleapis.com/images.pricecharting.com/7c956eb49eead48956bf53ccd97e6ab5d7fde82ece5710aedd1cde9721a3c5ba/60.jpg
Groudon,Groudon EX #38,$54.00 ,$633.13 ,"$3,834.38 ",https://storage.googleapis.com/images.pricecharting.com/td433dt5n6mzlgwj/60.jpg
Groudon,Groudon EX #2,$16.43 ,$106.96 ,$250.00 ,https://storage.googleapis.com/images.pricecharting.com/58492ef54e93b04ca910dab078a91ecf8c71921173bb90e73be2f7eea6d8af5a/60.jpg
Groudon,Groudon EX #XY42,$8.50 ,$39.81 ,$211.00 ,https://storage.googleapis.com/images.pricecharting.com/0440876cf495d3fcd862e6209ec43b0add8999ffaf827eef50dc634315483d23/60.jpg
Groudon,Groudon #XY52,$7.50 ,$186.38 ,"$1,306.25 ",https://storage.googleapis.com/images.pricecharting.com/f365041dc208670c8be38d61dd8e2945044354c6274d3c48759f354442dd4bd1/60.jpg
Moltres,Moltres [Staff] #SWSH185,$124.16 ,$158.75 ,,https://storage.googleapis.com/images.pricecharting.com/xnj6q52rk5pip3r3/60.jpg
Moltres,Moltres EX #31,$55.36 ,$382.75 ,"$3,100.00 ",https://storage.googleapis.com/images.pricecharting.com/22eaf5a8568e65336e044616096d516fc60f63d3ab32f5162d77dfc488018581/60.jpg
Moltres,Moltres #XY127,$31.74 ,$170.00 ,$204.00 ,https://storage.googleapis.com/images.pricecharting.com/ce929e00a72bd48f4bbde02220f5e13f66cb67cb5d76f5ab29140e6e40d0cb81/60.jpg
Moltres,Moltres [Corrected] #21,$19.99 ,$40.00 ,$251.19 ,https://storage.googleapis.com/images.pricecharting.com/skrf2sgoyoptbjcd/60.jpg
Moltres,Moltres #SWSH185,$11.99 ,$25.25 ,$174.24 ,https://storage.googleapis.com/images.pricecharting.com/3fba247a1782cf06cd314f039f83857f4570795e66c466a62726fb0b63e9cc8c/60.jpg
Moltres,Moltres #21,$9.44 ,$29.00 ,$100.10 ,https://storage.googleapis.com/images.pricecharting.com/90b122fa10a6df592d6799880a13aded90a665b181c91ff0e90b357d7507c66f/60.jpg
Moltres,Moltres #SM143,$8.84 ,$61.17 ,$201.50 ,https://storage.googleapis.com/images.pricecharting.com/19915378e579a658e1f9c78afc4634779b3a1a0a6d4e4b5593c11e59190f9e45/60.jpg
Suicune,Suicune [Prerelease Staff] #SM149,$121.02 ,$247.35 ,,https://storage.googleapis.com/images.pricecharting.com/be68caa9fa615cc103ba96b29ded79955eb14ded12a4b9e259d9b75d726d26f1/60.jpg
Suicune,Suicune #53,$30.00 ,$111.02 ,$230.00 ,https://storage.googleapis.com/images.pricecharting.com/af12f25ddb99ccb5a9b4c9fcf9160cdd9105e871f535d2b9bc64dbc907bea56d/60.jpg
Suicune,Suicune #HGSS21,$21.78 ,$728.22 ,$874.00 ,https://storage.googleapis.com/images.pricecharting.com/4ba9dc46fe2ffb1cc1f28c0ea05086979d00c6e770a817c21c38ae57d94bffd4/60.jpg
Suicune,Suicune #SM149,$15.47 ,$94.09 ,$154.51 ,https://storage.googleapis.com/images.pricecharting.com/9d9ff544fc46c8bb6cdbced1b87175a1af378c009c3fc1f13a58b9c4bc116428/60.jpg
Suicune,Suicune #030,$13.93 ,$102.00 ,$501.14 ,https://storage.googleapis.com/images.pricecharting.com/a703ac6fcc29d69e4eb3af5e91fc4e956f98c0c200f27b0ab6b7481ab735caeb/60.jpg
Hawlucha,Hawlucha [Staff] #7,$119.99 ,$84.00 ,,https://storage.googleapis.com/images.pricecharting.com/mckowuafevirlbkf/60.jpg
Hawlucha,Hawlucha #7,$6.30 ,$127.35 ,$153.00 ,https://storage.googleapis.com/images.pricecharting.com/f6319e2202594748a0953918e50ebf9ec47e623a5b5a35eb85bfe2dd714156e7/60.jpg
Paldea Friends Mini Tins 5-Pack,Paldea Friends Mini Tins 5-Pack,$119.00 ,,,https://storage.googleapis.com/images.pricecharting.com/mi2m7ogq7oqalkqx/60.jpg
Entei,Entei [Prerelease Staff] #SM219,$115.55 ,$227.50 ,,https://storage.googleapis.com/images.pricecharting.com/o4uhfa4wopuylf22/60.jpg
Entei,Entei #HGSS20,$20.26 ,$150.00 ,$331.12 ,https://storage.googleapis.com/images.pricecharting.com/935f8e851ccbc4d22a423bb329a150647af284349b232606107bedd70f852a30/60.jpg
Entei,Entei #SM219,$17.13 ,$153.00 ,$180.73 ,https://storage.googleapis.com/images.pricecharting.com/652bmgnvsgbqffyg/60.jpg
Entei,Entei #34,$12.31 ,$66.73 ,$749.88 ,https://storage.googleapis.com/images.pricecharting.com/e69a8058e3d74f89ef9032af1e1adc4d250b15530c55bfd33e1426f20e283c39/60.jpg
Greninja V-UNION Special Collection,Greninja V-UNION Special Collection,$110.00 ,,$77.78 ,https://storage.googleapis.com/images.pricecharting.com/4xqu7faxlabefqde/60.jpg
Moltres & Zapdos & Articuno,Moltres & Zapdos & Articuno GX #SM210,$108.50 ,$110.00 ,$307.22 ,https://storage.googleapis.com/images.pricecharting.com/0a959c3fae36be0d294d89abb915ab2574925414185e007f94ee9bf51302c174/60.jpg
Holiday Calendar Box 2022,Holiday Calendar Box 2022,$107.76 ,,,https://storage.googleapis.com/images.pricecharting.com/bh53dmiupmnlnlk4/60.jpg
Poke Ball Tin Display,Poke Ball Tin Display [Q4 2024],$107.12 ,,,https://storage.googleapis.com/images.pricecharting.com/fsdpyisoocs3wgct/60.jpg
Darkrai Premium Collection Box,Darkrai Vstar Premium Collection Box,$105.87 ,,,https://storage.googleapis.com/images.pricecharting.com/fsdyqpqs7y74auwl/60.jpg
Genesect,Genesect #BW101,$105.50 ,$499.95 ,"$1,630.71 ",https://storage.googleapis.com/images.pricecharting.com/0ace7d31737977513fe8cc1f90c42dfc758b9fa69402c13023aac0a4c87fcb9b/60.jpg
Genesect,Genesect #BW86,$68.22 ,$380.74 ,$900.21 ,https://storage.googleapis.com/images.pricecharting.com/7471df2662eef41bdd6b40e24a94a856459e1e3a067d26d888f7aa3ee76cfc5b/60.jpg
Genesect,Genesect #XY119,$11.99 ,$102.21 ,"$1,702.11 ",https://storage.googleapis.com/images.pricecharting.com/662dd7f3bc863040ae42a9587d7c5b50a7b25df7c77accd922be7c84d5617b93/60.jpg
Genesect,Genesect #BW99,$5.73 ,$39.17 ,$93.78 ,https://storage.googleapis.com/images.pricecharting.com/b2c2c2ae14987ae0f9941622b847e0d6a69255b383c195ebae571eb2ae858e4a/60.jpg
Genesect,Genesect #XY196,$2.55 ,$23.00 ,$44.00 ,https://storage.googleapis.com/images.pricecharting.com/a9753ce5e56aeec1aabd1a1bd6cc7f9ed090013d4c010659bc55442f39435965/60.jpg
Eevee & Snorlax,Eevee & Snorlax GX #SM169,$105.00 ,$148.48 ,$573.57 ,https://storage.googleapis.com/images.pricecharting.com/c3msxy5itnrznmtq/60.jpg
Hop's Snorlax,Hop's Snorlax [Staff] #184,$104.76 ,$124.66 ,"$1,317.72 ",https://storage.googleapis.com/images.pricecharting.com/a4362cmafubl5xo5/60.jpg
Hop's Snorlax,Hop's Snorlax #184,$13.05 ,$110.00 ,$455.00 ,https://storage.googleapis.com/images.pricecharting.com/bwbx6qj5gcswmdk4/60.jpg
Hidden Potential Tin: Giratina V,Hidden Potential Tin: Giratina V,$103.71 ,,,https://storage.googleapis.com/images.pricecharting.com/l5k6decnhxb2ioxc/60.jpg
League Battle Deck: Charizard,League Battle Deck: Charizard Ex,$100.00 ,,,https://storage.googleapis.com/images.pricecharting.com/d2ye2dw2jrsnuq24/60.jpg
Zorua and Celebi,Zorua and Celebi [Jumbo],$100.00 ,,,https://storage.googleapis.com/images.pricecharting.com/e96b99dc118610cce16532ca2445d27614d939fcdfab025cc6b017a295f45de5/60.jpg
Tropical Beach,Tropical Beach #BW28,$99.99 ,"$1,225.00 ","$2,608.19 ",https://storage.googleapis.com/images.pricecharting.com/fb1249ff34a5cb72df1f8449bf9b6edd2e7f8ccc64dfc437042f6f99b5a871d2/60.jpg
Tropical Beach,Tropical Beach #BW50,$17.00 ,"$3,341.00 ","$4,009.00 ",https://storage.googleapis.com/images.pricecharting.com/a90263defc13e7e736dde217e135567740b0c7d3d49e562e7baf93948b7520af/60.jpg
Darkrai,Darkrai #BW73,$99.55 ,$651.63 ,"$7,915.11 ",https://storage.googleapis.com/images.pricecharting.com/3e2bbb97f2590070ba48eb1a4b9046bbcfdfb6ec26e76ba28fc6e945be3511a7/60.jpg
Darkrai,Darkrai #XY114,$38.13 ,$171.51 ,"$2,012.50 ",https://storage.googleapis.com/images.pricecharting.com/a48da543c295edb6a81dc246e2a445705abb64ad968580f0af67fef65f8a77fb/60.jpg
Darkrai,Darkrai #DP52,$17.88 ,$143.24 ,$149.62 ,https://storage.googleapis.com/images.pricecharting.com/897dac358e3f744e7f32f1a9a93cf4f287b63ec18f2b907fd89fdb379c53a1a2/60.jpg
Darkrai,Darkrai #DP24,$11.50 ,$109.00 ,$259.92 ,https://storage.googleapis.com/images.pricecharting.com/ff66ad93f5799669144fe653c567dd9578f5e1499833f9ceab913e1bdd5b94c4/60.jpg
Darkrai,Darkrai #XY194,$10.50 ,$79.88 ,$299.62 ,https://storage.googleapis.com/images.pricecharting.com/65606dd39a2722e0a87865190af5015fa7f4ad78e364150ce0ebd276dca46152/60.jpg
Darkrai,Darkrai Ex #110,$7.50 ,$26.00 ,,https://storage.googleapis.com/images.pricecharting.com/1c8f08ca8a86c215e888cbf9a2b39bc8c4fb35dd7ab22b823bcaa8865314b72f/60.jpg
Darkrai,Darkrai EX #BW46,$6.00 ,$127.50 ,$153.00 ,https://storage.googleapis.com/images.pricecharting.com/e368146a9e95aba589a971cf0628a550e52309ed5bbf6c3f374c264bf4020cdd/60.jpg
Darkrai,Darkrai #XY22,$5.73 ,$67.50 ,$79.35 ,https://storage.googleapis.com/images.pricecharting.com/1ff48f1d5640f70b481b11e3b9edb212e032bdf25840fddd4dd42610b596149c/60.jpg
Evolving Powers Premium Collection,Evolving Powers Premium Collection,$98.99 ,,,https://storage.googleapis.com/images.pricecharting.com/gpzyhv2yur5waeuv/60.jpg
Comfey,Comfey [Prerelease Staff] #SWSH242,$98.57 ,$66.38 ,,https://storage.googleapis.com/images.pricecharting.com/6o2xmzgpx737mfgx/60.jpg
Comfey,Comfey #SWSH242,$3.65 ,,,https://storage.googleapis.com/images.pricecharting.com/fchbilconfpdk4nh/60.jpg
Charizard Super Premium Collection Box,Charizard Ex Super Premium Collection Box,$97.03 ,,,https://storage.googleapis.com/images.pricecharting.com/b5mp72ryjye23tnd/60.jpg
Kingdra,Kingdra [Prerelease Staff] #XY39,$95.00 ,,,https://storage.googleapis.com/images.pricecharting.com/68b0359dba3eeba5865cad657a6e66b5ff064981dc05b0d3a21c951621dd2198/60.jpg
Kingdra,Kingdra Ex #131,$66.25 ,$75.00 ,$323.07 ,https://storage.googleapis.com/images.pricecharting.com/dqv56jtl6eron3m4/60.jpg
Kingdra,Kingdra #XY39,$29.99 ,$82.63 ,$306.24 ,https://storage.googleapis.com/images.pricecharting.com/eb1cc37c39c359ec064b74bf15f487ec3f5db2d9f8b5524cbb7b61ca0d446474/60.jpg
Kingdra,Kingdra GX #SM155,$11.09 ,$34.54 ,$120.00 ,https://storage.googleapis.com/images.pricecharting.com/fd2d7e832a30302a5a63ac2934f8479b555a77e16c5c40a13005cc53fbd5d633/60.jpg
Grovyle,Grovyle #004,$94.95 ,$107.39 ,$212.36 ,https://storage.googleapis.com/images.pricecharting.com/2f2b26d28b51608c55ceba2adfed14e0e87724e4a658aceab3706d013ff922fd/60.jpg
Victory Medal,Victory Medal [2007-2008 Battle Road Autumn],$94.57 ,$97.56 ,"$3,500.00 ",https://storage.googleapis.com/images.pricecharting.com/3qnzvjvf5kdrlwje/60.jpg
Blaziken & Volcanion Premium Collection,Blaziken Ex & Volcanion Ex Premium Collection,$92.32 ,,,https://storage.googleapis.com/images.pricecharting.com/hry44imrb4yole47/60.jpg
Team Rocket's Wobbuffet,Team Rocket's Wobbuffet [Pokemon Center] #203,$90.63 ,$120.00 ,$631.50 ,https://storage.googleapis.com/images.pricecharting.com/xzv3pmfo3ceylfot/60.jpg
Team Rocket's Wobbuffet,Team Rocket's Wobbuffet #203,$7.54 ,$21.97 ,$121.00 ,https://storage.googleapis.com/images.pricecharting.com/rnv252jabtrcisv5/60.jpg
2025 Holiday Calendar Box,2025 Holiday Calendar Box [Costco],$89.97 ,,,https://storage.googleapis.com/images.pricecharting.com/ebsqz6lm6x2gw3cl/60.jpg
Espeon & Deoxys,Espeon & Deoxys GX #SM240,$89.85 ,$178.75 ,"$1,723.75 ",https://storage.googleapis.com/images.pricecharting.com/2vlqindu7c3ewpuq/60.jpg
Shaymin Premium Collection,Shaymin VSTAR Premium Collection,$89.85 ,,,https://storage.googleapis.com/images.pricecharting.com/mhbbodl6mmk7lga2/60.jpg
Espeon & Deoxys,Espeon & Deoxys GX [Jumbo] #SM240,$29.53 ,,,https://storage.googleapis.com/images.pricecharting.com/f1fb6f748fda29e4825341d41fa62e495b97c921dde1e477eb3bfa02ebb9d630/60.jpg
Alolan Raichu,Alolan Raichu [Staff] #SM72,$88.62 ,,,https://storage.googleapis.com/images.pricecharting.com/19a2d1731e71251dbc52e4a5b2e08560b4df79de1810a059956833eb4140a47f/60.jpg
Alolan Raichu,Alolan Raichu #SM72,$19.99 ,$39.99 ,$67.00 ,https://storage.googleapis.com/images.pricecharting.com/b22f5b4f9af31175f27457f09f799bf7a9091b32aa29e8f4e308a7207e388725/60.jpg
Alolan Raichu,Alolan Raichu #SM65,$3.18 ,$27.95 ,$74.95 ,https://storage.googleapis.com/images.pricecharting.com/tvo7tt2lnztvneuh/60.jpg
Pikachu Berkemeja Batik,Pikachu Berkemeja Batik #191/SV-P,$86.55 ,$110.00 ,$429.95 ,https://storage.googleapis.com/images.pricecharting.com/ou7upv72afwdsaht/60.jpg
Pikachu Berkemeja Batik,Pikachu Berkemeja Batik #155/SV-P,$26.00 ,$38.00 ,$101.45 ,https://storage.googleapis.com/images.pricecharting.com/3ao7aqlgmaffrwjo/60.jpg
Pikachu Berkemeja Batik,Pikachu Berkemeja Batik #154/SV-P,$24.50 ,$34.85 ,$99.99 ,https://storage.googleapis.com/images.pricecharting.com/bujwei5ovkcj7wpp/60.jpg
Pikachu Berkemeja Batik,Pikachu Berkemeja Batik #101/SV-P,$23.81 ,$27.30 ,$91.50 ,https://storage.googleapis.com/images.pricecharting.com/8440a87c91fb172fde739771be32b34632f18e1a70106b3655ef811ef090d179/60.jpg
Pikachu Berkemeja Batik,Pikachu Berkemeja Batik #190/SV-P,$20.00 ,$45.67 ,$84.05 ,https://storage.googleapis.com/images.pricecharting.com/ipk5pwsr6b2mpx3o/60.jpg
Ho-oh,Ho-oh [Pokemon Center NY] #52,$86.42 ,$81.12 ,$443.43 ,https://storage.googleapis.com/images.pricecharting.com/5277450a25cbcf8ff6fad4410790bfcae7057ee72ddf288f216f3b5765a959bb/60.jpg
Holiday Calendar Box 2023,Holiday Calendar Box 2023,$86.32 ,$156.18 ,$371.06 ,https://storage.googleapis.com/images.pricecharting.com/xgxmrstuhtotkr26/60.jpg
Reshiram & Charizard,Reshiram & Charizard GX #SM201,$86.00 ,$271.94 ,"$3,460.32 ",https://storage.googleapis.com/images.pricecharting.com/3ece412b0fdb37287ef4bed572958a0dc8cbb01ced347dd44959e674067e5e8c/60.jpg
Reshiram & Charizard,Reshiram & Charizard GX #SM247,$33.27 ,$56.94 ,$333.00 ,https://storage.googleapis.com/images.pricecharting.com/96f266dd92d28d77ed20d8d24016575dd8881338dc06efe0c5d9cf8727efb27a/60.jpg
Reshiram & Charizard,Reshiram & Charizard GX [Jumbo] #SM201,$31.47 ,,,https://storage.googleapis.com/images.pricecharting.com/51ceb33a27e276dec0a0ed4a2913e4a46110aee5193efd71967cb5fc7f8dd8c3/60.jpg
Reshiram & Charizard,Reshiram & Charizard GX [Jumbo] #SM247,$14.57 ,$108.90 ,,https://storage.googleapis.com/images.pricecharting.com/6b2ef5f25293506f06287cf3e16c41a4c300666406a5ea7a8f9156e9b0b11d3e/60.jpg
Deoxys & Battle Box,Deoxys VMAX & VSTAR Battle Box,$85.26 ,,,https://storage.googleapis.com/images.pricecharting.com/oyg742ajr2en5r53/60.jpg
Articuno,Articuno EX #32,$84.99 ,$300.00 ,"$3,300.32 ",https://storage.googleapis.com/images.pricecharting.com/ea499c86f1401a7301c36781279e3050d557028fcfe0c8f09180fd0afcb902c5/60.jpg
Zacian V-UNION Special Collection Box,Zacian V-UNION Special Collection Box,$84.99 ,,,https://storage.googleapis.com/images.pricecharting.com/ywl5pmi4c26mpod7/60.jpg
Articuno,Articuno #48,$64.23 ,$84.46 ,$155.60 ,https://storage.googleapis.com/images.pricecharting.com/5bb55159694529a0232a77aacfdb8eb06246f00c22e4ce99775771a9d2d5d063/60.jpg
Articuno,Articuno [Corrected] #22,$33.39 ,$40.98 ,$124.46 ,https://storage.googleapis.com/images.pricecharting.com/ejyz4qfd43stneer/60.jpg
Articuno,Articuno #22,$11.90 ,$41.08 ,$103.78 ,https://storage.googleapis.com/images.pricecharting.com/73aacd856808d7c285df638f4d534aba8c20443a2fa4c97bea0f41c53d0ac97a/60.jpg
Articuno,Articuno #SM144,$9.99 ,$48.56 ,$289.07 ,https://storage.googleapis.com/images.pricecharting.com/197ec63d838f0f2044e1477ab42e0e30d46cd7e8ca5cb304d92cbd33b48ff27f/60.jpg
Lugia & Latias Premium Collection,Lugia Ex & Latias Ex Premium Collection,$84.96 ,,,https://storage.googleapis.com/images.pricecharting.com/fltthtluluh5nbo6/60.jpg
Zeraora & Battle Box,Zeraora VMAX & VStar Battle Box,$84.49 ,,,https://storage.googleapis.com/images.pricecharting.com/cc110f8f021cb86f9a8aa38f5d2d9a37035a315ffb2564c98d488e15d2a3361c/60.jpg
Mewtwo,Mewtwo EX #XY125,$81.75 ,$362.06 ,"$3,600.00 ",https://storage.googleapis.com/images.pricecharting.com/d327f431719af3407a3529dc3d01b34e601a263ad29f5832bae4766f07ced35d/60.jpg
Mewtwo,Mewtwo #12,$80.50 ,$135.00 ,$842.78 ,https://storage.googleapis.com/images.pricecharting.com/f8344e372ce7b5bbeb1d81a138f13bc7d7144580fdfb44d139b780b72cee2f27/60.jpg
Mewtwo,Mewtwo #52,$43.00 ,$67.09 ,$502.02 ,https://storage.googleapis.com/images.pricecharting.com/39f6ee3bd359612f2c6db8ae20ae3493da01ab246aa3992a2feef8e80fe061ba/60.jpg
Mewtwo,Mewtwo #3,$25.75 ,$113.00 ,$849.99 ,https://storage.googleapis.com/images.pricecharting.com/h5dop3b25mpczvyt/60.jpg
Mewtwo,Mewtwo #354/S-P,$25.00 ,,$134.54 ,https://storage.googleapis.com/images.pricecharting.com/6xy4ih3rmzfxav3j/60.jpg
Mewtwo,Mewtwo #184/SM-P,$24.99 ,$64.99 ,$150.00 ,https://storage.googleapis.com/images.pricecharting.com/kl6jbfjal5l4v757/60.jpg
Mewtwo,Mewtwo #XY101,$19.60 ,$180.79 ,$209.19 ,https://storage.googleapis.com/images.pricecharting.com/5a1cec27c3a93e55b4d7c1bbff85183ec8cc6140d21845e4b1bb69f298ffa08f/60.jpg
Mewtwo,Mewtwo GX #SM196,$14.37 ,$40.00 ,$270.00 ,https://storage.googleapis.com/images.pricecharting.com/uxp3sbm3ix7zwcwi/60.jpg
Mewtwo,Mewtwo #XY100,$13.79 ,$80.00 ,$250.00 ,https://storage.googleapis.com/images.pricecharting.com/90cd7e6f8f172b2efaf04f47a379da62d6e251ee9bc49ac00939ea94597858f2/60.jpg
Mewtwo,Mewtwo #SM77,$12.80 ,$99.08 ,$354.00 ,https://storage.googleapis.com/images.pricecharting.com/4a259ff0929411349952df0e724c84e341008c98b3aad31641515447b823b687/60.jpg
Mewtwo,Mewtwo #SM214,$12.05 ,$38.53 ,$140.93 ,https://storage.googleapis.com/images.pricecharting.com/2c91ea30b9d86c2879ab255694e7de4711936cd858594e7f809f773591c10362/60.jpg
Mewtwo,Mewtwo EX #XY107,$9.78 ,$30.50 ,$318.00 ,https://storage.googleapis.com/images.pricecharting.com/4e3b0450474599279d0508b88cf1f50d9a6c5835e93701b0b7dd780f26c5c8b3/60.jpg
Mewtwo,Mewtwo EX #BW45,$9.59 ,$200.00 ,$262.50 ,https://storage.googleapis.com/images.pricecharting.com/ce37df57f88d509fdbfccef8704e7e14cc2076316fb17be4f1c6e7f497099e7a/60.jpg
Mewtwo,Mewtwo EX [Jumbo] #XY183,$8.00 ,,,https://storage.googleapis.com/images.pricecharting.com/c377bff4b4f5d6b64860e2fb1d8744d16c9a55433d7459be02dc32ce444ed6c2/60.jpg
Mewtwo,Mewtwo GX [Jumbo] #SM196,$7.98 ,$45.00 ,$513.28 ,https://storage.googleapis.com/images.pricecharting.com/061ca710227557c2ac3742687c3ea05125d369ba5ee0f7aec87607c615b6bc24/60.jpg
Mewtwo,Mewtwo EX #XY183,$7.77 ,$46.40 ,$399.94 ,https://storage.googleapis.com/images.pricecharting.com/859392aa9cade366246c36e9b66b5c3200884a6f02683c0e5357693c8fceb6d3/60.jpg
Mewtwo,Mewtwo #14,$7.54 ,$106.05 ,$292.85 ,https://storage.googleapis.com/images.pricecharting.com/9d8625102dc5fa400ec9cc412154b499ae4fb3e23851fb982ee6fb8896bb2816/60.jpg
Cool Porygon,Cool Porygon #15,$80.43 ,$149.99 ,$584.99 ,https://storage.googleapis.com/images.pricecharting.com/a909e9ac94283470efb7448677f5834e8addd55096467adee2b92e99d47c3858/60.jpg
Zapdos,Zapdos [Staff] #SM159,$80.10 ,$89.99 ,"$1,077.74 ",https://storage.googleapis.com/images.pricecharting.com/c8b6d9db129b7f279dbb9a0d893b98c86cb625cc0f76c5ae111741c0e60abdc6/60.jpg
Zapdos,Zapdos EX #033,$50.47 ,$352.88 ,"$1,160.00 ",https://storage.googleapis.com/images.pricecharting.com/bd7f335d1573c0db26876c6c60d9fedf8dbbd2ddfef24ed536a98e30171164f5/60.jpg
Zapdos,Zapdos #SM159,$19.92 ,$33.61 ,$415.16 ,https://storage.googleapis.com/images.pricecharting.com/4a8894b2301b148cc045a866d7307e4a76e27d933e908cb7c36608cf03fc73ea/60.jpg
Zapdos,Zapdos [Kimura Corrected] #23,$18.43 ,$59.31 ,$111.06 ,https://storage.googleapis.com/images.pricecharting.com/a3ant4rzftmsbsqz/60.jpg
Zapdos,Zapdos #23,$12.33 ,$39.99 ,$119.29 ,https://storage.googleapis.com/images.pricecharting.com/64ba40026c72e2ec97f570b3dd24a1e1ec043752149f79a076c4bedb4a9d2148/60.jpg
Zapdos,Zapdos #SM145,$9.24 ,$34.38 ,$198.88 ,https://storage.googleapis.com/images.pricecharting.com/37a2a0e38a8853527ec67d1dd02d3860ef36ce50a5d310d31975ab93ec0b430f/60.jpg
Zapdos,Zapdos Ex [Jumbo] #49,$2.99 ,$17.97 ,$149.99 ,https://storage.googleapis.com/images.pricecharting.com/ajf7fkjyni4fyi5s/60.jpg
Zapdos,Zapdos #157,$2.33 ,$17.50 ,$55.00 ,https://storage.googleapis.com/images.pricecharting.com/lazqduqyzk43hsme/60.jpg
Zapdos,Zapdos ex #49,$1.48 ,$13.00 ,$78.90 ,https://storage.googleapis.com/images.pricecharting.com/xsnv4utm7djkp4y7/60.jpg
Salamence & Reshiram Premium Collection,Salamence Ex & Reshiram Ex Premium Collection,$79.93 ,,,https://storage.googleapis.com/images.pricecharting.com/clrntdcb5gfrr5wu/60.jpg
Toxtricity,Toxtricity [Prerelease Staff] #17,$78.44 ,,,https://storage.googleapis.com/images.pricecharting.com/uuwnsl7ulfcwzooj/60.jpg
Toxtricity,Toxtricity [Stamped] #17,$14.73 ,,,https://storage.googleapis.com/images.pricecharting.com/4anamlrfglc4ifrv/60.jpg
Toxtricity,Toxtricity Ex #215,$1.45 ,$10.00 ,$30.99 ,https://storage.googleapis.com/images.pricecharting.com/d435dyhrc2g4ffo2/60.jpg
