Species,Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Dewgong,Dewgong [Reverse] #87,$4.00,,,https://storage.googleapis.com/images.pricecharting.com/za467le7mxzyck2t/60.jpg
Dewgong,Dewgong #87,$1.00,,,https://storage.googleapis.com/images.pricecharting.com/hczsoelgkbxcp2bi/60.jpg
Dewgong,Dewgong [Master Ball] #87,,,,https://storage.googleapis.com/images.pricecharting.com/wirb7siizbyd3fw2/60.jpg
Voltorb,Voltorb #164,$3.99,$15.83,$47.46,https://storage.googleapis.com/images.pricecharting.com/dajfg7grm4jsxgfg/60.jpg
Voltorb,Voltorb [Reverse] #100,$1.74,,,https://storage.googleapis.com/images.pricecharting.com/cvblqhvwijfvp7k6/60.jpg
Voltorb,Voltorb [Master Ball] #100,,,,https://storage.googleapis.com/images.pricecharting.com/5sqjswffwwvbm2hi/60.jpg
Voltorb,Voltorb #100,,,,https://storage.googleapis.com/images.pricecharting.com/7nw6jzjud5zj6tws/60.jpg
Gengar,Gengar [Reverse] #94,$3.95,$15.50,$259.99,https://storage.googleapis.com/images.pricecharting.com/e5doitihpbggfdxj/60.jpg
Gengar,Gengar #94,$3.84,$15.28,$32.00,https://storage.googleapis.com/images.pricecharting.com/msyzhlqxjhbxqpc4/60.jpg
Gengar,Gengar [Master Ball] #94,,,,https://storage.googleapis.com/images.pricecharting.com/mkm5q5kubqs6unjw/60.jpg
Mewtwo,Mewtwo #150,$3.90,$5.50,$42.96,https://storage.googleapis.com/images.pricecharting.com/wxy2dfjp4ygqwmn7/60.jpg
Mewtwo,Mewtwo [Reverse] #150,$3.50,$15.11,$45.33,https://storage.googleapis.com/images.pricecharting.com/aqpwhcbugsjtxbf2/60.jpg
Mewtwo,Mewtwo [Master Ball] #150,,,,https://storage.googleapis.com/images.pricecharting.com/rgnmjdy4jkejfa7f/60.jpg
Seel,Seel #86,$3.85,,,https://storage.googleapis.com/images.pricecharting.com/6ih5qsycoh2qscut/60.jpg
Seel,Seel [Reverse] #86,$1.94,,,https://storage.googleapis.com/images.pricecharting.com/lctcmmqwbg44whrw/60.jpg
Seel,Seel [Master Ball] #86,,,,https://storage.googleapis.com/images.pricecharting.com/hz7y2yms7gyh6uk5/60.jpg
Hitmonchan,Hitmonchan #107,$3.84,,,https://storage.googleapis.com/images.pricecharting.com/p3gbt4iwofw56zkr/60.jpg
Paras,Paras #46,$3.84,,,https://storage.googleapis.com/images.pricecharting.com/tvoibv45kztebfwj/60.jpg
Paras,Paras [Reverse] #46,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/zasuuaojg5evvdkt/60.jpg
Hitmonchan,Hitmonchan [Reverse] #107,$1.58,,,https://storage.googleapis.com/images.pricecharting.com/uge2lc4j33zfivda/60.jpg
Hitmonchan,Hitmonchan [Master Ball] #107,,,,https://storage.googleapis.com/images.pricecharting.com/u2sv7uxcxj2hvqrg/60.jpg
Paras,Paras [Master Ball] #46,,,,https://storage.googleapis.com/images.pricecharting.com/55p7hecgdd5w2oln/60.jpg
Spearow,Spearow #21,$3.83,,,https://storage.googleapis.com/images.pricecharting.com/w2zets6fp5d33gk5/60.jpg
Spearow,Spearow [Reverse] #21,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/tutp3rvxaf7k73k6/60.jpg
Spearow,Spearow [Master Ball] #21,,,,https://storage.googleapis.com/images.pricecharting.com/dk67225oqmlj72ps/60.jpg
Fearow,Fearow #22,$3.82,,,https://storage.googleapis.com/images.pricecharting.com/tcu77gykep6h77oh/60.jpg
Fearow,Fearow [Reverse] #22,$0.50,,,https://storage.googleapis.com/images.pricecharting.com/3km2k2b7qnorsscz/60.jpg
Fearow,Fearow [Master Ball] #22,,,,https://storage.googleapis.com/images.pricecharting.com/po2s3p3pasgxp3ra/60.jpg
Jigglypuff,Jigglypuff #156,$3.81,$15.81,$47.42,https://storage.googleapis.com/images.pricecharting.com/hujixbseyl5u5kjg/60.jpg
Jigglypuff,Jigglypuff #39,$2.75,,,https://storage.googleapis.com/images.pricecharting.com/wmdvs4urfbwueoah/60.jpg
Jigglypuff,Jigglypuff [Reverse] #39,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/mkoszb4ytub3korj/60.jpg
Jigglypuff,Jigglypuff [Master Ball] #39,,,,https://storage.googleapis.com/images.pricecharting.com/vfse3stqhjxewzsw/60.jpg
Marowak,Marowak [Reverse] #105,$3.64,,,https://storage.googleapis.com/images.pricecharting.com/zhbnf3673vqzhy5c/60.jpg
Marowak,Marowak #105,$1.58,$12.57,$37.71,https://storage.googleapis.com/images.pricecharting.com/rno6s2hwkegh5smh/60.jpg
Marowak,Marowak [Master Ball] #105,,,,https://storage.googleapis.com/images.pricecharting.com/3nhirbb4kczphuug/60.jpg
Butterfree,Butterfree #12,$3.61,,,https://storage.googleapis.com/images.pricecharting.com/nkziq37rz4b5fz7c/60.jpg
Butterfree,Butterfree [Reverse] #12,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/ppl4twtti4bpcj7e/60.jpg
