Species,Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Golbat,Golbat #31,$2.19,$28.39,$60.22,https://storage.googleapis.com/images.pricecharting.com/bc0fe5dafc1aa16871619ff27bf4271c4e6dc26f2c71349e323be445fdf071be/60.jpg
Heal Energy,Heal Energy [Reverse Holo] #94,$13.66,$57.50,$233.50,https://storage.googleapis.com/images.pricecharting.com/3b484bfc0fd16b4ca3d0c20a6b2a35b12544d030ab72d33936c099f613cde3bf/60.jpg
Heal Energy,Heal Energy #94,$5.81,$10.20,$180.28,https://storage.googleapis.com/images.pricecharting.com/e324413a1f688fd5cbcaa428914b47a75353181af7bd0dcfc0f850e8d6e043e4/60.jpg
Zubat,Zubat [Reverse Holo] #83,$13.52,$53.44,$349.99,https://storage.googleapis.com/images.pricecharting.com/e2a3536580c8c67375927b300440e805170f5d8d142db24709d1c4ce76a6819f/60.jpg
Zubat,Zubat #83,$1.19,$12.50,$223.67,https://storage.googleapis.com/images.pricecharting.com/f0c6b110032f7d0ea5b5527d6cc76ae2fa7d5e9f70290841a3fcacae000637d2/60.jpg
Makuhita,Makuhita [Reverse Holo] #65,$13.49,$41.00,$142.19,https://storage.googleapis.com/images.pricecharting.com/11562b3f26e9628b8b96aaf41277e1d2a26b265a5480865c7d44c3e8dc1f41be/60.jpg
Makuhita,Makuhita #65,$0.49,$124.00,$149.00,https://storage.googleapis.com/images.pricecharting.com/61411b63d89898e4ae4df097b64e5671b5411f8a1c26e52fa53408257eae927f/60.jpg
Beldum,Beldum [Reverse Holo] #55,$13.35,$35.00,$283.41,https://storage.googleapis.com/images.pricecharting.com/c9445ed8526fdf879c88e98e06d935660f8ab93bd8c658439b7259d1df9cc541/60.jpg
Beldum,Beldum #55,$1.61,$23.42,$71.18,https://storage.googleapis.com/images.pricecharting.com/a48c0b646c665d2ac069294db1f8c4d2bfb900fa1823fff32adccc4be9ec065c/60.jpg
Lombre,Lombre [Reverse Holo] #33,$12.43,$59.00,$71.00,https://storage.googleapis.com/images.pricecharting.com/aa4212f413016eec92ed084c8aaaa39a573a182ca5bd75e0cbb1fda36d4cb814/60.jpg
Lombre,Lombre [Reverse Holo] #34,$12.38,$56.25,$84.01,https://storage.googleapis.com/images.pricecharting.com/q22kxtj5lowd7p4q/60.jpg
Lombre,Lombre #33,$1.99,$35.40,$40.00,https://storage.googleapis.com/images.pricecharting.com/6984c5fd685d6dfea73291da5d5c4d632b2380e2ad0a2c87cec037f1aabbfac0/60.jpg
Lombre,Lombre #34,$0.99,$18.34,$61.43,https://storage.googleapis.com/images.pricecharting.com/18913db1bd4370db7febb6088578c9d43d5e76cef9fa04f6a7d2cf1614d62baf/60.jpg
Seaking,Seaking [Reverse Holo] #24,$12.00,$69.79,$281.96,https://storage.googleapis.com/images.pricecharting.com/144fbefc84ffa22c5450b143af031d1f3d11a1085d8f6cd5eee4fb9364681b4e/60.jpg
Seaking,Seaking #24,$1.99,$23.00,$39.63,https://storage.googleapis.com/images.pricecharting.com/cfcaedf2f298ea326ad52285540a40c4e0ab408d86fdc4bf90c5962f93e4ae04/60.jpg
Bagon,Bagon [Reverse Holo] #52,$11.99,$44.22,$108.50,https://storage.googleapis.com/images.pricecharting.com/0e66efb82d5fc53d2395a0921e2ec35bd8b3f474e9b6c8064c8ac2680e6e6246/60.jpg
Bagon,Bagon #52,$2.21,$24.99,$90.00,https://storage.googleapis.com/images.pricecharting.com/626fa2c827d6fef99de2fb1458d3ba9ad58df2dfa02c41d525b144b508a084b4/60.jpg
Lotad,Lotad [Reverse Holo] #35,$11.82,$38.92,$449.99,https://storage.googleapis.com/images.pricecharting.com/12a548029334223bd9ab02b2ac630d14c8c3df535ab4bcb1e92460f15fb800a8/60.jpg
Lotad,Lotad [Reverse Holo] #63,$10.50,$41.00,$324.82,https://storage.googleapis.com/images.pricecharting.com/usyy4zwzapszctvl/60.jpg
Lotad,Lotad #35,$5.00,$19.99,$49.99,https://storage.googleapis.com/images.pricecharting.com/5a3a829b9dd1e86ed4393520851e35e0b36d723a2d0f01e1b1ca57d6e3c2c452/60.jpg
Lotad,Lotad #63,$1.60,$30.50,$74.99,https://storage.googleapis.com/images.pricecharting.com/0bd3e42891f0c9daa4242aeda7a8f825da86f3db056b92608d26605763a37907/60.jpg
Koffing,Koffing [Reverse Holo] #62,$11.79,$55.92,$221.78,https://storage.googleapis.com/images.pricecharting.com/9c08bd7fc8b8c768ecf3971e4650bbda45761746d613ecd32a51aa2ac1a1e5fd/60.jpg
Koffing,Koffing #62,$1.49,$30.06,$39.97,https://storage.googleapis.com/images.pricecharting.com/8da5de2c5a2a0bbffc00a2ef83b8bec9aec160e2b67f52eecb08fdb709aea284/60.jpg
Nosepass,Nosepass [Reverse Holo] #42,$11.24,$41.00,$300.00,https://storage.googleapis.com/images.pricecharting.com/9adda20598f57addf4da59d9187202f908a8517c792425f3af248a6305fccb3f/60.jpg
Nosepass,Nosepass #42,$2.14,$27.55,$83.86,https://storage.googleapis.com/images.pricecharting.com/a0efb1e7be02c7cf7a66eb7136ed653de65551b0ed66b177e82b0cf5df3b504b/60.jpg
Wurmple,Wurmple [Reverse Holo] #82,$11.00,$34.23,$138.50,https://storage.googleapis.com/images.pricecharting.com/2525e81a273d2f93ce8b18d887d623edca15ae8ecfb28a6ed9b65996154a9be0/60.jpg
Wurmple,Wurmple #82,$1.81,$15.00,$200.55,https://storage.googleapis.com/images.pricecharting.com/db43f8480ff6dfe7c1f6226d612680db0d48ba15e0742b62cefa90679ec92860/60.jpg
Surskit,Surskit [Reverse Holo] #78,$10.95,$55.00,$73.41,https://storage.googleapis.com/images.pricecharting.com/d84a9e9f2677b92d4934d63e78586a978d66a3859b1b36be30d36dd4afedba23/60.jpg
Surskit,Surskit #78,$0.65,$11.00,$173.59,https://storage.googleapis.com/images.pricecharting.com/5d9e0882d02e815173762761ba6b06aa2d7dae3ebba9017520936c9edfee22a0/60.jpg
Barboach,Barboach [Reverse Holo] #54,$10.68,$55.00,$286.63,https://storage.googleapis.com/images.pricecharting.com/909b7c0282ebc15f972fcdce990c0afe1f98c4ce7a3ca14a07e2a9a00e20683a/60.jpg
Barboach,Barboach #54,$3.25,$30.34,$231.57,https://storage.googleapis.com/images.pricecharting.com/3f9bc106ff78b591bef28c2805ae0db61f4c80c8bb75e969ae30faf02a8835fb/60.jpg
Nuzleaf,Nuzleaf [Reverse Holo] #43,$10.57,$29.99,$78.90,https://storage.googleapis.com/images.pricecharting.com/xd57jepuj7tjufp2/60.jpg
Nuzleaf,Nuzleaf #43,$1.49,$17.41,$36.10,https://storage.googleapis.com/images.pricecharting.com/a83d4b9fd66dfc8c16cdab519f422d6402a11ddc56640dea9a16532d6e2647c0/60.jpg
Nincada,Nincada [Reverse Holo] #67,$10.09,$50.00,$288.87,https://storage.googleapis.com/images.pricecharting.com/33zpwem4gsv2wn6z/60.jpg
Nincada,Nincada #67,$1.19,$28.00,$40.36,https://storage.googleapis.com/images.pricecharting.com/b0c7bb1b8bbdc287dce2b15976482c2fd3c6a0df61967476aca0bc3a39ba4560/60.jpg
Grumpig,Grumpig [Reverse Holo] #32,$10.02,$28.01,$288.49,https://storage.googleapis.com/images.pricecharting.com/b544182f8489fd65ffa3c8df0ff593c1bb5b88e37ffca6fdec0d79a332eeb5a8/60.jpg
Grumpig,Grumpig #32,$1.39,$16.00,$22.50,https://storage.googleapis.com/images.pricecharting.com/5c5e624f6f05106cd5ac7f3d7c6cd4a9fd9e7d3caaa713229f6577294e4b4d86/60.jpg
Numel,Numel [Reverse Holo] #68,$10.00,$40.94,$341.00,https://storage.googleapis.com/images.pricecharting.com/2a1a3899e035858d9514d6833b23300e512a003e267bc38a261e292580099923/60.jpg
Scramble Energy,Scramble Energy [Reverse Holo] #95,$10.00,$61.02,$324.97,https://storage.googleapis.com/images.pricecharting.com/755fab676fe6fabb61697f2f201fee6859beece85ac46499c1f30dd49820a03e/60.jpg
Scramble Energy,Scramble Energy #95,$4.37,$4.25,$146.26,https://storage.googleapis.com/images.pricecharting.com/160655fea9cc5c4687a2fbbf6c7cf52916515a593fdb106396f0a833e94e6acf/60.jpg
Numel,Numel #68,$1.29,$27.00,$32.00,https://storage.googleapis.com/images.pricecharting.com/ff0957acb695ec650a355eb8adece0cf7a1c8db0e855d1b8aa12d74f27a2843a/60.jpg
Spoink,Spoink [Reverse Holo] #76,$9.99,$24.00,$155.01,https://storage.googleapis.com/images.pricecharting.com/c94809401cb9c9715c4654cf26dbab89a25458401229fbcccea5c9f0c08e478b/60.jpg
Corphish,Corphish [Reverse Holo] #57,$9.99,$82.13,$235.55,https://storage.googleapis.com/images.pricecharting.com/894660a57c0e1c04f08368a0de2747e136b12bbc8c00c9899a9d1987734ee13f/60.jpg
Spoink,Spoink #76,$1.99,$22.00,$126.33,https://storage.googleapis.com/images.pricecharting.com/9b0b86303c71247a1017c294f454d1c3833837863e8a6d1a63a93fb848847a53/60.jpg
Corphish,Corphish #57,$1.29,$21.00,$25.00,https://storage.googleapis.com/images.pricecharting.com/377edfbbd84d787029e9d6e78636a52d2d494770372971ef04fb7d01a6f56fb5/60.jpg
Taillow,Taillow [Reverse Holo] #80,$9.50,$47.39,$184.00,https://storage.googleapis.com/images.pricecharting.com/nskqamyhzy4pjwkq/60.jpg
Taillow,Taillow #80,$0.99,$42.00,$167.37,https://storage.googleapis.com/images.pricecharting.com/f189a929b598a2d6fcef33344f1636fbcc496600d4fb5205af88c69dc376d2a7/60.jpg
Swellow,Swellow [Reverse Holo] #49,$8.94,$23.89,$332.75,https://storage.googleapis.com/images.pricecharting.com/2bcf26f4fc61f63f7779d894d84a91976c5e619223824a5b83626bf0d6ec3b18/60.jpg
Swellow,Swellow #49,$0.87,$8.50,$72.93,https://storage.googleapis.com/images.pricecharting.com/163fd5df02b1e266a8e75ab854b41293942e72d35d43e3567578983118d60288/60.jpg
Balloon Berry,Balloon Berry [Reverse Holo] #84,$8.32,$22.83,$247.04,https://storage.googleapis.com/images.pricecharting.com/pxvqwgmqpoxcx55r/60.jpg
Balloon Berry,Balloon Berry #84,$1.49,$22.56,$42.47,https://storage.googleapis.com/images.pricecharting.com/01c35321b53e8b554d322951ae4d5b25fdbd7425e60bd03ade50ce25d477bad5/60.jpg
Shelgon,Shelgon [Reverse Holo] #45,$8.13,$56.13,$77.00,https://storage.googleapis.com/images.pricecharting.com/a834f83a77b9734f94100a5054bdfadf6f1b5fecb3fce97d74d7818c4c7353a7/60.jpg
Shelgon,Shelgon #45,$1.81,$13.50,$89.72,https://storage.googleapis.com/images.pricecharting.com/f94e9b169ff99bc5cace2dbb7105e537d85374cb039a944ba7b10adda342797b/60.jpg
Lady Outing,Lady Outing [Reverse Holo] #87,$7.79,$29.99,$248.88,https://storage.googleapis.com/images.pricecharting.com/e1b50d66a8b04a6613cb7ae3d9561eaf813505d7c3c8493eaa66de733dc9d26d/60.jpg
Lady Outing,Lady Outing #87,$1.48,$43.32,$45.80,https://storage.googleapis.com/images.pricecharting.com/661285bb0a4649df079d02dff9b22c3999910cade66aa29af4dc68607e5e5476/60.jpg
Seedot,Seedot [Reverse Holo] #71,$7.06,$47.50,$154.65,https://storage.googleapis.com/images.pricecharting.com/46a9ed3678fbbbe8a48e341663bced0ddc7b41dfbc586425061ce5bd824c371d/60.jpg
Seedot,Seedot #71,$1.15,$19.00,$63.39,https://storage.googleapis.com/images.pricecharting.com/c792655b9dfab51546afbfc64dc025f75151d8e26a386a2c87a47bcf572ce6be/60.jpg
Masquerain,Masquerain [Reverse Holo] #39,$7.01,$25.54,$775.00,https://storage.googleapis.com/images.pricecharting.com/83c2686662e52aa7d0e1a34914a8af060a81b707bf22f47c10f92c91f708385a/60.jpg
Masquerain,Masquerain #39,$2.43,$49.99,$55.63,https://storage.googleapis.com/images.pricecharting.com/9383e9381f3a936e06837dfdbf5fcb3ecb77a4f1402cc3120272ccaf4817d10c/60.jpg
Meteor Falls,Meteor Falls [Reverse Holo] #89,$6.99,$48.00,$192.87,https://storage.googleapis.com/images.pricecharting.com/0aacfdf4c2fc5c957630ac587c54aacbc946bd8695978807a3917b74920e3103/60.jpg
Meteor Falls,Meteor Falls #89,$1.81,$5.81,$75.07,https://storage.googleapis.com/images.pricecharting.com/e27bfc789ca399088a96fc9c9bead2b7abd3b769556b4f0a37828556089002cf/60.jpg
Baltoy,Baltoy [Reverse Holo] #53,$6.90,$39.33,$235.00,https://storage.googleapis.com/images.pricecharting.com/oqaqx3kmdhgujkgc/60.jpg
Baltoy,Baltoy #53,$1.49,$14.63,$44.22,https://storage.googleapis.com/images.pricecharting.com/f27e0f9f57523b7b64b234c3ac90ff1fa3a4aeec2234d0ac37c7f9a144c4e922/60.jpg
Energy Charge,Energy Charge [Reverse Holo] #86,$6.78,$20.98,$206.25,https://storage.googleapis.com/images.pricecharting.com/f31bad217b01ee44757bcdfb64c9ee42b69a946bd67fa8a1cc19d36c906a4210/60.jpg
Professor Cozmo's Discovery,Professor Cozmo's Discovery [Reverse Holo] #90,$6.78,$32.62,$118.49,https://storage.googleapis.com/images.pricecharting.com/940361aa0c61f22cc495720d601ab94aafbc4c4d4948514aafd3d3891410a65a/60.jpg
Energy Charge,Energy Charge #86,$3.35,$19.29,$57.00,https://storage.googleapis.com/images.pricecharting.com/f4fa0766d8ab06042264164cb9f2d57a40cf81d093f57f63dae07b76195f0512/60.jpg
Professor Cozmo's Discovery,Professor Cozmo's Discovery #90,$1.16,$24.82,$99.00,https://storage.googleapis.com/images.pricecharting.com/13a97f28d6abe88eed3ea80149e302f7c9ebbbca7f8ec12cbc9e3772eff93a4a/60.jpg
Silcoon,Silcoon [Reverse Holo] #46,$6.50,$30.76,$194.99,https://storage.googleapis.com/images.pricecharting.com/eo2rqhrjx77i7ul2/60.jpg
Silcoon,Silcoon #46,$3.65,$13.95,$71.43,https://storage.googleapis.com/images.pricecharting.com/8fbd98d73350065d657d9424c563fcebeab4d226c05e538dc1b54faeb5df550c/60.jpg
Strength Charm,Strength Charm [Reverse Holo] #92,$6.00,$28.15,$170.77,https://storage.googleapis.com/images.pricecharting.com/bypybs3ghmvflhkl/60.jpg
Strength Charm,Strength Charm #92,$0.79,$59.33,$240.75,https://storage.googleapis.com/images.pricecharting.com/471f34b44554d40d034ba8a60d4be5afea77f1a046118674178728e68d189447/60.jpg
Boost Energy,Boost Energy [Reverse Holo] #93,$5.68,$65.50,$375.69,https://storage.googleapis.com/images.pricecharting.com/cc0869f5b7e01e0463f746e9928569b147c47f920f91d7d2b6693e4e7556ef80/60.jpg
Boost Energy,Boost Energy #93,$1.99,$13.33,$240.75,https://storage.googleapis.com/images.pricecharting.com/2083ce1549f930f3b79962a92d342541d6f6a5d72aad6ddeddf8a26eeb3ebb68/60.jpg
Crystal Shard,Crystal Shard [Reverse Holo] #85,$4.25,$14.00,$160.00,https://storage.googleapis.com/images.pricecharting.com/sfxcdiwegw323p5i/60.jpg
Crystal Shard,Crystal Shard #85,$2.86,$10.00,$241.30,https://storage.googleapis.com/images.pricecharting.com/eda5c38b764b2141f57892906f25733b49fcde40613a743f3f8fcdf25b4289bf/60.jpg
