Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Raticate [Reverse Holo] #89,$41.79,$75.00,$324.86,https://storage.googleapis.com/images.pricecharting.com/4a3ee871f2bfa9763cc5861bc524b567b824187da8eb698ef283fbba95b6d68a/60.jpg
Fisherman [Reverse Holo] #125,$47.63,$73.28,$585.00,https://storage.googleapis.com/images.pricecharting.com/jh5dcxq4vddytcrz/60.jpg
Friend Ball #126,$14.99,$23.00,$129.70,https://storage.googleapis.com/images.pricecharting.com/571ffc541e517aeca8751437ce27ab34c355c400b850b81e199d9b15fe52f60a/60.jpg
Buried Fossil [Reverse Holo] #47,$32.95,$115.00,$193.27,https://storage.googleapis.com/images.pricecharting.com/f93ec0f845138246fd6c894516b92cc195dd933c170475dcc4df0acc433c7b21/60.jpg
Forretress [Reverse Holo] #56,$20.50,$51.54,$127.32,https://storage.googleapis.com/images.pricecharting.com/72393cb7d67b31226cfc5e61ba45ef18dc901a7d1d261235318861129f43744e/60.jpg
Weedle [Reverse Holo] #115,$51.48,$67.33,$152.52,https://storage.googleapis.com/images.pricecharting.com/1a2c73f74415b7fc3d56a65d8d78a4b34d4f974c798d0f45bf4c6e24a6928313/60.jpg
Crystal Shard #122,$3.99,$16.57,$28.00,https://storage.googleapis.com/images.pricecharting.com/979abc465944b387e2d15edfa8cc24197ce43cf58be029428630d0eee5cde876/60.jpg
Mystery Zone [Reverse Holo] #137,$19.43,$36.14,$627.95,https://storage.googleapis.com/images.pricecharting.com/0c93e08d97d0c596a8bc64f6db46778e9b126c6ae3e14518e6286b2d9b9a57ad/60.jpg
Staryu #103,$18.52,$21.71,$135.93,https://storage.googleapis.com/images.pricecharting.com/2fd630a1294280281da409bbe91f4cc8768ee4993d10ae1abac76e474ee8976b/60.jpg
Ancient Ruins #119,$5.68,$22.44,$94.96,https://storage.googleapis.com/images.pricecharting.com/18482b2b741455a773f6e5a837325a44d5f3290eed5478a4807274e8b87231f2/60.jpg
Ancient Ruins [Reverse Holo] #119,$24.99,$50.00,$191.25,https://storage.googleapis.com/images.pricecharting.com/7b4c711b66683c3090312737b9755f10766a6ec3eaeaabfda272df971d81bbf0/60.jpg
Hyper Potion [Reverse Holo] #127,$15.00,$32.05,$54.92,https://storage.googleapis.com/images.pricecharting.com/f92f0a907a3341ad45643f190681f3ec8c8a38312e81fe07cd85ec745d53d796/60.jpg
Retro Energy [Reverse Holo] #144,$13.55,$51.05,$202.79,https://storage.googleapis.com/images.pricecharting.com/f8370bf6152f897f2e6acc777f1920967fd6483483072da0059ccf75ffbbb957/60.jpg
Forretress [Reverse Holo] #9,$21.69,$53.99,$131.39,https://storage.googleapis.com/images.pricecharting.com/c7790cce27f081e4a7c6f408a8fa4aff63091ae6e784c9b3cee90da4aff4ed94/60.jpg
Igglybuff [Reverse Holo] #67,$51.74,$99.99,$143.05,https://storage.googleapis.com/images.pricecharting.com/08083f58f926d7347c9daaa089827e83be2f80b1ce38a4a6731346bb798e64fd/60.jpg
Pineco [Reverse Holo] #85,$29.00,$34.69,$185.00,https://storage.googleapis.com/images.pricecharting.com/7dcba2fab4c40aa0f990ec1e2f5abc3af7d49b3dd7aa854a1d5118c1ac2de5f4/60.jpg
Crystal Shard [Reverse Holo] #122,$14.04,$31.39,$54.20,https://storage.googleapis.com/images.pricecharting.com/e681c3f3690b05ad6c9edb1456525bd41638848942af3eb4bb4f24e15a5f54a0/60.jpg
Mystery Plate #133,$4.97,$22.09,$65.50,https://storage.googleapis.com/images.pricecharting.com/abfed4ff37cbb7893a31b9187acfcf1089245cf7fb698dc8de5b7dd39b96e480/60.jpg
Kakuna [Reverse Holo] #70,$32.02,$56.67,$149.14,https://storage.googleapis.com/images.pricecharting.com/2yrwi4mkf4intj6x/60.jpg
Sunkern [Reverse Holo] #106,$20.00,$52.86,$185.00,https://storage.googleapis.com/images.pricecharting.com/2c1626060a93cbb6b870a59cb024ce9ba617d96044714ce8151da5af244ec221/60.jpg
Voltorb [Reverse Holo] #113,$31.06,$67.16,$166.14,https://storage.googleapis.com/images.pricecharting.com/9aa6edf40f55f47df1cfbbb1fd1371f24eb6a727fbad9c5d172a29cb536a9fb2/60.jpg
Zubat [Reverse Holo] #117,$45.06,$50.00,$314.00,https://storage.googleapis.com/images.pricecharting.com/tidgsmif5dpretgg/60.jpg
Relic Hunter [Reverse Holo] #120,$42.08,$93.31,$201.50,https://storage.googleapis.com/images.pricecharting.com/dnulffm3lofmyaik/60.jpg
Friend Ball [Reverse Holo] #126,$25.95,$37.31,$129.82,https://storage.googleapis.com/images.pricecharting.com/139133227c9e285a955bb91dfbb4a47e89ea7644d99bfac8b092976ed85f7f71/60.jpg
Hyper Potion #127,$4.55,$24.99,$35.19,https://storage.googleapis.com/images.pricecharting.com/b0da9844ed18043d2c7f25061b3506a9b17ee1effb01ddb314ac6d80bd2a5256/60.jpg
Miracle Sphere [Reverse Holo] #129,$20.82,$47.99,$245.00,https://storage.googleapis.com/images.pricecharting.com/adf22fb63c12cb05eb250498132380ff4eee4d3dc18010e36ee54335ebf4583c/60.jpg
Miracle Sphere [Reverse Holo] #130,$23.98,$38.00,$425.00,https://storage.googleapis.com/images.pricecharting.com/f3673b0eee2638092bd55e187570b8c6b41d6613754c49d201655c193cec3e20/60.jpg
Mirage Stadium [Reverse Holo] #132,$21.50,$48.48,$163.44,https://storage.googleapis.com/images.pricecharting.com/625c8b5ff94cfa014370d5aa53e3a18f6f1be517d2bc153fa28bb1b589996b8d/60.jpg
Mystery Plate [Reverse Holo] #133,$27.38,$56.99,,https://storage.googleapis.com/images.pricecharting.com/6npyantfqya5rcbl/60.jpg
Mystery Plate [Reverse Holo] #134,$19.00,$22.94,$185.50,https://storage.googleapis.com/images.pricecharting.com/15a3d7e8561b96aa68da3c525e5c16d80fb4c04a58047e5f7cc75d09efd884bb/60.jpg
Mystery Plate #135,$5.68,$25.00,$95.99,https://storage.googleapis.com/images.pricecharting.com/60a519d0584397ee080d150825bcc9af8e9759dd66b75c94e7bcd7f863def2d3/60.jpg
Mystery Plate [Reverse Holo] #136,$20.56,$68.15,$285.54,https://storage.googleapis.com/images.pricecharting.com/5znilsrah37pbm4v/60.jpg
Mystery Zone #137,$8.50,$30.00,$76.78,https://storage.googleapis.com/images.pricecharting.com/cf40ea4e538856713f0793b5d694eede807612282bfe36109bc19cd92d0a5e54/60.jpg
Piloswine [Reverse Holo] #43,$24.60,$69.77,$72.55,https://storage.googleapis.com/images.pricecharting.com/6930847f2e6e3b2855d14cc07eb558315aeda57338b75564cab222efb00dcc7f/60.jpg
Girafarig [Reverse Holo] #58,$27.80,$52.00,$881.26,https://storage.googleapis.com/images.pricecharting.com/a6l3a4axubbrn4de/60.jpg
Gligar [Reverse Holo] #59,$38.82,$64.99,$349.95,https://storage.googleapis.com/images.pricecharting.com/6fba636d81079a51b9951062b95e577be4dd10b77723967076a58a3c0fbf61de/60.jpg
Desert Shaman [Reverse Holo] #123,$30.00,$45.00,$125.85,https://storage.googleapis.com/images.pricecharting.com/ed8c4e48a51e62f32a0adfdfa925fdd857b779f8e9cbbf16129d64d7fcf8f678/60.jpg
Fast Ball [Reverse Holo] #124,$25.00,$30.00,$58.00,https://storage.googleapis.com/images.pricecharting.com/im5dqdkkyqz7s53c/60.jpg
Lure Ball #128,$6.40,$12.60,$45.00,https://storage.googleapis.com/images.pricecharting.com/0dcc793251ea8abd0c94a553b2b49646840ec5b57d4bea004a09eb297a2ad6ab/60.jpg
Lure Ball [Reverse Holo] #128,$19.99,$23.00,$499.99,https://storage.googleapis.com/images.pricecharting.com/36fc5ce722a512aeafb58364bc3a324b9241321fb6681e850788f4d6a42a7a6e/60.jpg
Mystery Plate #136,$5.56,$16.92,$91.87,https://storage.googleapis.com/images.pricecharting.com/eaef120dc613b05cf7d37e8733d82e8d0993b50a9c308cdb7c76a39a9cf0d0fd/60.jpg
Star Piece [Reverse Holo] #139,$18.99,$50.00,$150.00,https://storage.googleapis.com/images.pricecharting.com/50ddb57def7a2a142b42788dc57389d1d65bf0cc07e44520450f3b8479783934/60.jpg
Cyclone Energy [Reverse Holo] #143,$25.44,$26.00,$810.27,https://storage.googleapis.com/images.pricecharting.com/904bf8a67f373ff1ef305b974fd2b6c900c64cbe8c72186c0abea35dc533a08b/60.jpg
Ledyba [Reverse Holo] #72,$27.31,$52.96,$214.99,https://storage.googleapis.com/images.pricecharting.com/12056a40cf5424d2e3c6372edc0fb9c4c687a55a41987216a9e6d88a9010d345/60.jpg
Miracle Sphere [Reverse Holo] #131,$19.99,$37.00,$400.00,https://storage.googleapis.com/images.pricecharting.com/76b5b2e6725dfc60a02bfb374f96f18b5d1f0a13c34cb4ec4e271c90451fc0cc/60.jpg
